card,store,quantity,value
goblin electromancer,Cards Outlet,29,0.45
goblin electromancer,Cards Outlet,27,0.86
goblin electromancer,Cards Outlet,25,0.87
goblin electromancer,Cards Outlet,22,0.86
goblin electromancer,Cards Outlet,4,1.23
goblin electromancer,Cards Outlet,4,0.45
goblin electromancer,Cards Outlet,4,0.86
goblin electromancer,Cards Outlet,4,0.86
goblin electromancer,Cards Outlet,4,0.87
goblin electromancer,Cards Outlet,4,1.23
goblin electromancer,Magicbembarato,13,0.41
goblin electromancer,Magicbembarato,6,0.81
goblin electromancer,Magicbembarato,6,0.78
goblin electromancer,Magicbembarato,6,1.55
goblin electromancer,Magicbembarato,6,0.78
goblin electromancer,Magicbembarato,4,1.24
goblin electromancer,CHQ Cards,38,0.75
goblin electromancer,CHQ Cards,9,0.70
goblin electromancer,CHQ Cards,6,0.60
goblin electromancer,CHQ Cards,2,1.00
goblin electromancer,CHQ Cards,2,0.80
goblin electromancer,Vila Celta Hobby Store,8,0.99
goblin electromancer,Vila Celta Hobby Store,1,0.00
goblin electromancer,Newstation,8,0.80
goblin electromancer,Newstation,8,0.50
goblin electromancer,Newstation,4,0.50
goblin electromancer,Newstation,1,1.00
goblin electromancer,Newstation,1,0.90
goblin electromancer,Hobby Center,7,1.00
goblin electromancer,Hobby Center,1,0.25
goblin electromancer,Hobby Center,4,0.25
goblin electromancer,Legends Game Store,1,0.99
goblin electromancer,Legends Game Store,9,0.99
goblin electromancer,Legends Game Store,11,0.99
goblin electromancer,ManaFix.net,11,0.95
goblin electromancer,ManaFix.net,5,0.75
goblin electromancer,ManaFix.net,4,0.75
goblin electromancer,ManaFix.net,2,0.85
goblin electromancer,ManaFix.net,2,0.95
goblin electromancer,ManaFix.net,1,0.85
goblin electromancer,ManaFix.net,1,0.85
goblin electromancer,ManaFix.net,1,0.95
goblin electromancer,TCGeeK,77,0.85
goblin electromancer,TCGeeK,16,0.71
goblin electromancer,TCGeeK,3,0.52
goblin electromancer,TCGeeK,1,0.61
goblin electromancer,Bazar de Bagdá,28,0.49
goblin electromancer,Bazar de Bagdá,16,0.49
goblin electromancer,Bazar de Bagdá,15,0.49
goblin electromancer,Bazar de Bagdá,8,0.49
goblin electromancer,Bazar de Bagdá,3,0.75
goblin electromancer,Bazar de Bagdá,1,0.39
goblin electromancer,Card Tutor,6,0.50
goblin electromancer,Card Tutor,3,0.75
goblin electromancer,Legion Board & Card Games,24,0.45
goblin electromancer,Legion Board & Card Games,15,0.15
goblin electromancer,Legion Board & Card Games,4,0.75
goblin electromancer,Mulligan Geek Store,23,0.75
goblin electromancer,Mulligan Geek Store,16,0.75
goblin electromancer,Mulligan Geek Store,8,0.75
goblin electromancer,Mulligan Geek Store,2,0.50
goblin electromancer,Tutubahia,8,0.63
goblin electromancer,Tutubahia,8,0.63
goblin electromancer,Toca do Quati,12,0.70
goblin electromancer,Toca do Quati,8,0.70
goblin electromancer,Toca do Quati,1,0.70
goblin electromancer,Toca do Quati,1,0.70
goblin electromancer,VAULT,4,0.50
goblin electromancer,VAULT,3,0.50
goblin electromancer,VAULT,2,0.50
goblin electromancer,VAULT,2,0.50
goblin electromancer,VAULT,1,0.51
goblin electromancer,VAULT,1,0.50
goblin electromancer,Portal,34,0.60
goblin electromancer,Portal,17,0.50
goblin electromancer,Portal,4,0.50
goblin electromancer,Load or Cast,3,0.55
goblin electromancer,Load or Cast,81,0.40
goblin electromancer,Load or Cast,4,0.40
goblin electromancer,Load or Cast,31,0.35
goblin electromancer,DeckMasterGames,17,0.50
goblin electromancer,DeckMasterGames,15,0.50
goblin electromancer,DeckMasterGames,14,0.50
goblin electromancer,DeckMasterGames,12,0.40
goblin electromancer,DeckMasterGames,1,0.50
hypersonic dragon,Mulligan Geek Store,5,1.50
hypersonic dragon,Mulligan Geek Store,4,6.25
hypersonic dragon,Mulligan Geek Store,4,2.00
goblin electromancer,Top Deck RN,3,0.50
goblin electromancer,Top Deck RN,3,0.49
hypersonic dragon,Magic Store Brasil,1,7.00
hypersonic dragon,Magic Store Brasil,7,3.00
hypersonic dragon,Magic Store Brasil,8,3.00
hypersonic dragon,Magic Store Brasil,2,1.60
hypersonic dragon,Loja Grimorium,6,2.25
hypersonic dragon,Loja Grimorium,2,7.99
hypersonic dragon,Loja Grimorium,1,1.50
hypersonic dragon,Loja Grimorium,1,4.99
hypersonic dragon,Loja Grimorium,1,7.99
hypersonic dragon,Loja Grimorium,1,2.25
hypersonic dragon,CHQ Cards,5,3.20
hypersonic dragon,CHQ Cards,4,6.40
hypersonic dragon,CHQ Cards,1,6.00
hypersonic dragon,Magicbembarato,4,1.31
hypersonic dragon,Magicbembarato,4,1.49
hypersonic dragon,Magicbembarato,4,1.28
hypersonic dragon,Magicbembarato,2,6.53
hypersonic dragon,Magicbembarato,1,5.54
hypersonic dragon,Newstation,4,1.50
hypersonic dragon,Newstation,4,1.50
hypersonic dragon,Newstation,2,5.00
hypersonic dragon,Newstation,1,6.25
hypersonic dragon,Chuck TCG,1,5.00
hypersonic dragon,Chuck TCG,1,5.00
hypersonic dragon,House of Cards - Card Games,1,4.95
goblin electromancer,Power Up Games,1,0.50
goblin electromancer,Power Up Games,8,0.50
goblin electromancer,Medieval Cards,81,0.50
goblin electromancer,Medieval Cards,8,0.48
goblin electromancer,Medieval Cards,3,0.48
goblin electromancer,Panteão Games,136,0.50
goblin electromancer,Armada Nerd Hobby Store,1,0.50
goblin electromancer,Cards e Games,47,0.50
goblin electromancer,Cards e Games,31,0.50
goblin electromancer,Cards e Games,9,0.50
goblin electromancer,Cards e Games,4,0.50
goblin electromancer,Cards Store,92,0.49
goblin electromancer,Cards Store,3,0.50
goblin electromancer,Cards Store,2,0.39
goblin electromancer,Cards Store,2,0.39
goblin electromancer,Cards Store,2,0.49
goblin electromancer,Cards Store,1,0.50
goblin electromancer,Cards Store,1,0.39
goblin electromancer,RED Jogos,2,0.25
goblin electromancer,RED Jogos,1,0.25
goblin electromancer,Tabuleria,1,0.50
goblin electromancer,Mineral Games,8,0.50
goblin electromancer,Mineral Games,7,0.50
goblin electromancer,Mineral Games,17,0.50
goblin electromancer,PRCShop,59,0.50
goblin electromancer,PRCShop,49,0.50
hypersonic dragon,Medieval Cards,4,1.90
hypersonic dragon,Medieval Cards,1,4.75
hypersonic dragon,Cards Of Paradise,51,1.49
hypersonic dragon,Cards Of Paradise,47,1.49
hypersonic dragon,Cards Of Paradise,3,1.49
hypersonic dragon,Cards Of Paradise,2,4.89
hypersonic dragon,Cards Of Paradise,1,4.89
hypersonic dragon,Cards Of Paradise,1,4.89
hypersonic dragon,Cards Of Paradise,1,1.49
hypersonic dragon,Cards Of Paradise,1,4.04
hypersonic dragon,Magic Leste,1,4.90
hypersonic dragon,Flow Games,1,4.85
hypersonic dragon,Cards Store,5,1.00
hypersonic dragon,Cards Store,1,3.00
hypersonic dragon,Tokenlandia Cards,4,4.00
hypersonic dragon,Power9,4,3.95
hypersonic dragon,Power9,8,0.95
hypersonic dragon,Pharaoh\'s Shop,3,0.60
hypersonic dragon,Pharaoh\'s Shop,1,2.65
hypersonic dragon,Pharaoh\'s Shop,1,2.65
hypersonic dragon,Pharaoh\'s Shop,1,3.00
hypersonic dragon,TCGeeK,2,1.41
hypersonic dragon,TCGeeK,1,1.41
hypersonic dragon,TCGeeK,1,1.41
hypersonic dragon,TCGeeK,1,4.50
hypersonic dragon,Treasure Cards,1,3.60
hypersonic dragon,Load or Cast,1,2.65
hypersonic dragon,Load or Cast,3,1.05
hypersonic dragon,Load or Cast,16,1.00
hypersonic dragon,Load or Cast,5,0.90
hypersonic dragon,Konklave FunStore,4,2.55
hypersonic dragon,Toca do Quati,2,2.50
hypersonic dragon,Toca do Quati,1,2.50
hypersonic dragon,Gideon\'s Palace,1,2.00
hypersonic dragon,City Class Games,25,2.30
hypersonic dragon,Inside Games,27,2.00
hypersonic dragon,Inside Games,4,2.00
hypersonic dragon,Inside Games,1,2.00
hypersonic dragon,Magic Club,5,1.00
hypersonic dragon,Magic Club,1,1.25
hypersonic dragon,Magic Club,1,2.60
hypersonic dragon,Legion Board & Card Games,8,0.75
hypersonic dragon,Legion Board & Card Games,5,0.60
hypersonic dragon,Legion Board & Card Games,2,2.28
hypersonic dragon,Legion Board & Card Games,1,0.75
hypersonic dragon,Mineral Games,2,2.00
hypersonic dragon,Legends Game Store,2,1.99
hypersonic dragon,Legends Game Store,1,1.99
hypersonic dragon,Epic Game,2,1.90
hypersonic dragon,Card Castle,2,0.74
hypersonic dragon,Card Castle,1,1.98
hypersonic dragon,Cards e Games,7,1.99
hypersonic dragon,Cards e Games,5,0.89
hypersonic dragon,Cards e Games,3,0.89
hypersonic dragon,Cards e Games,1,1.89
hypersonic dragon,Cards e Games,1,0.75
goblin electromancer,MTG Caxias Cards,39,0.49
goblin electromancer,MTG Caxias Cards,2,0.49
goblin electromancer,MTG Caxias Cards,2,0.49
goblin electromancer,LIMIAR STORE,1,0.48
goblin electromancer,Player`s Stop,7,0.45
goblin electromancer,Player`s Stop,2,0.48
goblin electromancer,Player`s Stop,1,0.48
goblin electromancer,SpellCast,2,0.48
goblin electromancer,SpellCast,1,0.34
goblin electromancer,SpellCast,1,0.48
goblin electromancer,Bahia Store,4,0.25
goblin electromancer,Bahia Store,4,0.46
goblin electromancer,Shandalar,11,0.45
goblin electromancer,Shandalar,6,0.45
goblin electromancer,Shandalar,4,0.45
goblin electromancer,Shandalar,4,0.45
goblin electromancer,Shandalar,2,0.25
goblin electromancer,Shandalar,2,0.45
goblin electromancer,Shandalar,1,0.35
goblin electromancer,Millennium Cards & Games,4,0.45
hypersonic dragon,Basics Cards,1,1.79
hypersonic dragon,Livraria do Infinito - MagicJebb,2,1.79
hypersonic dragon,Card Tutor,5,1.50
hypersonic dragon,Portal,2,1.50
hypersonic dragon,MTG Cards Games,11,1.50
hypersonic dragon,MTG Cards Games,8,1.45
hypersonic dragon,MTG Cards Games,7,1.45
hypersonic dragon,Skull Games,1,1.49
hypersonic dragon,Miragem Hobby,5,1.25
hypersonic dragon,Miragem Hobby,13,1.49
hypersonic dragon,SpellCast,2,1.44
hypersonic dragon,Universo Magic,2,1.50
hypersonic dragon,Tutubahia,4,1.25
hypersonic dragon,Tutubahia,2,1.25
hypersonic dragon,Segura Card & Games,2,0.35
hypersonic dragon,Segura Card & Games,1,0.40
hypersonic dragon,Segura Card & Games,1,1.40
hypersonic dragon,Elder Dragon Brasil,18,1.35
hypersonic dragon,Elder Dragon Brasil,8,1.28
goblin electromancer,MTG Cards Games,36,0.45
goblin electromancer,MTG Cards Games,26,0.45
goblin electromancer,MTG Cards Games,25,0.45
goblin electromancer,MTG Cards Games,4,0.45
goblin electromancer,MTG Cards Games,1,0.45
hypersonic dragon,LIMIAR STORE,1,1.25
hypersonic dragon,LIMIAR STORE,1,1.19
goblin electromancer,Ascensão,11,0.45
goblin electromancer,Gideon\'s Palace,8,0.40
goblin electromancer,Gideon\'s Palace,2,0.40
goblin electromancer,Gideon\'s Palace,1,0.40
hypersonic dragon,WCG - World Card Games,2,1.35
goblin electromancer,Power9,8,0.40
goblin electromancer,Elder Dragon Brasil,12,0.40
goblin electromancer,Condado Card Games,15,0.23
goblin electromancer,Condado Card Games,8,0.36
goblin electromancer,Multiverso Cards Comercio de Jogos e Acessorios Lt,14,0.30
goblin electromancer,Multiverso Cards Comercio de Jogos e Acessorios Lt,3,0.30
hypersonic dragon,Hobby Center,1,1.00
hypersonic dragon,Hobby Center,2,1.00
hypersonic dragon,DeckMasterGames,2,1.00
hypersonic dragon,Bazar de Bagdá,21,0.99
hypersonic dragon,Bazar de Bagdá,6,0.99
hypersonic dragon,Bazar de Bagdá,4,0.99
hypersonic dragon,Bahia Store,3,0.79
hypersonic dragon,Liga Arena,1,0.86
hypersonic dragon,Liga Arena,1,0.67
hypersonic dragon,Liga Arena,4,0.94
hypersonic dragon,VampireX TCG,7,0.87
hypersonic dragon,VampireX TCG,3,0.87
hypersonic dragon,Prime MTG,25,0.85
hypersonic dragon,Prime MTG,6,0.85
hypersonic dragon,Condado Card Games,2,0.68
hypersonic dragon,Moinho de Vento Geek Store,2,0.49
hypersonic dragon,Moinho de Vento Geek Store,1,0.75
hypersonic dragon,Ilusões Industriais,1,0.75
hypersonic dragon,RED Jogos,1,0.75
hypersonic dragon,Cúpula do Trovão,2,0.75
hypersonic dragon,PRCShop,1,0.50
goblin electromancer,Segura Card & Games,41,0.25
goblin electromancer,Segura Card & Games,5,0.25
hypersonic dragon,Ascensão,1,0.34
goblin electromancer,Livraria do Infinito - MagicJebb,2,0.30
goblin electromancer,Livraria do Infinito - MagicJebb,3,0.27
goblin electromancer,Livraria do Infinito - MagicJebb,4,0.09
goblin electromancer,Nerdz Cards,11,0.24
goblin electromancer,Nerdz Cards,4,0.25
goblin electromancer,Nerdz Cards,3,0.25
goblin electromancer,Nerdz Cards,3,0.20
goblin electromancer,Nerdz Cards,3,0.25
goblin electromancer,Nerdz Cards,1,0.24
goblin electromancer,Nerdz Cards,1,0.25
goblin electromancer,Nerdz Cards,1,0.25
goblin electromancer,Card Castle,24,0.25
goblin electromancer,Card Castle,2,0.25
goblin electromancer,Card Castle,2,0.19
goblin electromancer,Loja Caverna do Dragão,28,0.20
goblin electromancer,Loja Caverna do Dragão,3,0.25
goblin electromancer,Valhala Store,1,0.25
goblin electromancer,Cúpula do Trovão,55,0.25
goblin electromancer,Cúpula do Trovão,1,0.15
goblin electromancer,Cúpula do Trovão,1,0.25
goblin electromancer,Padrinho: Card Store,6,0.25
goblin electromancer,Padrinho: Card Store,3,0.25
goblin electromancer,CL TCG,3,0.25
goblin electromancer,Arena Hobby Store,16,0.25
goblin electromancer,A Taverna,4,0.25
goblin electromancer,A Taverna,35,0.25
goblin electromancer,Prime MTG,12,0.22
goblin electromancer,Prime MTG,5,0.22
hypersonic dragon,A Loja do Pai,1,0.28
goblin electromancer,Cabala MtG,7,0.20
goblin electromancer,Cabala MtG,1,0.18
goblin electromancer,WCG - World Card Games,3,0.20
goblin electromancer,WCG - World Card Games,28,0.20
goblin electromancer,Magic Leste,3,0.19
goblin electromancer,Magic Leste,1,0.19
goblin electromancer,Magic Leste,1,0.19
goblin electromancer,Pharaoh\'s Shop,55,0.20
goblin electromancer,Pharaoh\'s Shop,31,0.20
goblin electromancer,Pharaoh\'s Shop,6,0.20
goblin electromancer,Pharaoh\'s Shop,5,0.20
goblin electromancer,Pharaoh\'s Shop,3,0.15
goblin electromancer,Pharaoh\'s Shop,2,0.15
goblin electromancer,Pharaoh\'s Shop,1,0.20
goblin electromancer,Pharaoh\'s Shop,1,0.20
goblin electromancer,Pharaoh\'s Shop,1,0.15
goblin electromancer,under3,7,0.15
goblin electromancer,under3,4,0.15
goblin electromancer,Xaracards,1,0.10
goblin electromancer,Livraria de Alexandria,1,0.10
goblin electromancer,Geex Hobby Store,15,0.15
goblin electromancer,Geex Hobby Store,4,0.15
curious homunculus,Arena Hobby Store,1,9.00
goblin electromancer,Liga Arena,2,0.10
goblin electromancer,Liga Arena,4,0.10
goblin electromancer,Liga Arena,8,0.10
goblin electromancer,Liga Arena,8,0.10
goblin electromancer,Moinho de Vento Geek Store,24,0.10
curious homunculus,TCGeeK,2,7.52
curious homunculus,Magicbembarato,6,3.24
curious homunculus,Cards Outlet,2,3.10
curious homunculus,Bazar de Bagdá,17,2.99
curious homunculus,Bazar de Bagdá,5,2.99
curious homunculus,Bazar de Bagdá,3,1.99
curious homunculus,Medieval Cards,1,0.71
curious homunculus,Medieval Cards,1,8.55
curious homunculus,Inside Games,16,3.00
curious homunculus,Newstation,3,2.50
curious homunculus,Load or Cast,1,8.00
curious homunculus,Load or Cast,8,0.80
curious homunculus,VampireX TCG,1,1.75
curious homunculus,Hobby Center,3,1.50
curious homunculus,Legends Game Store,8,1.75
curious homunculus,Loja Grimorium,6,1.49
curious homunculus,Lets Collect,3,1.35
curious homunculus,Magic Store Brasil,6,1.00
curious homunculus,Miragem Hobby,7,1.00
curious homunculus,Cards e Games,29,1.00
curious homunculus,Elder Dragon Brasil,5,1.00
curious homunculus,Cabala MtG,1,0.88
curious homunculus,SpellCast,3,0.99
curious homunculus,Power9,8,0.90
curious homunculus,Epic Game,9,0.90
curious homunculus,Pharaoh\'s Shop,1,0.50
curious homunculus,Pi Games,12,0.79
curious homunculus,Padrinho: Card Store,8,0.75
curious homunculus,Padrinho: Card Store,1,0.75
curious homunculus,CHQ Cards,42,1.00
curious homunculus,Reino Magic,7,0.75
curious homunculus,Ascensão,1,0.20
curious homunculus,PRCShop,35,0.50
curious homunculus,Millennium Cards & Games,1,0.45
the mirari conjecture,Pi Games,9,0.00
the mirari conjecture,Pi Games,3,2.99
the mirari conjecture,Pi Games,2,2.99
the mirari conjecture,Pi Games,2,12.99
the mirari conjecture,Pi Games,1,12.99
the mirari conjecture,Pi Games,1,12.99
curious homunculus,ProNerd,2,0.23
curious homunculus,ProNerd,1,0.23
curious homunculus,City Class Games,47,0.21
the mirari conjecture,VAULT,4,11.63
the mirari conjecture,VAULT,1,2.50
the mirari conjecture,VAULT,1,2.50
the mirari conjecture,VAULT,1,11.50
the mirari conjecture,Magicbembarato,13,1.67
the mirari conjecture,Magicbembarato,3,12.38
the mirari conjecture,City Class Games,14,1.99
the mirari conjecture,City Class Games,2,9.99
the mirari conjecture,City Class Games,1,9.99
the mirari conjecture,Cards Outlet,17,1.68
the mirari conjecture,Cards Outlet,1,12.95
the mirari conjecture,Cards Outlet,4,1.68
the mirari conjecture,Elder Dragon Brasil,7,2.00
the mirari conjecture,Elder Dragon Brasil,2,9.90
the mirari conjecture,Bazar de Bagdá,26,1.99
the mirari conjecture,Bazar de Bagdá,1,9.99
the mirari conjecture,CHQ Cards,5,5.00
the mirari conjecture,CHQ Cards,1,8.00
the mirari conjecture,Magic Club,4,1.50
the mirari conjecture,Magic Club,2,9.50
the mirari conjecture,Card Castle,3,0.99
the mirari conjecture,Card Castle,2,0.98
the mirari conjecture,Card Castle,1,8.99
the mirari conjecture,Power9,1,7.50
the mirari conjecture,Power9,8,1.50
the mirari conjecture,Medieval Cards,4,2.00
the mirari conjecture,Medieval Cards,2,12.00
the mirari conjecture,MTG Cards Games,18,1.50
the mirari conjecture,MTG Cards Games,1,6.95
the mirari conjecture,Reino Magic,4,2.00
the mirari conjecture,Reino Magic,1,7.00
the mirari conjecture,ManaFix.net,3,1.95
the mirari conjecture,ManaFix.net,1,4.95
the mirari conjecture,Legends Game Store,1,7.99
the mirari conjecture,Legends Game Store,1,7.99
the mirari conjecture,Legends Game Store,6,1.99
the mirari conjecture,Legends Game Store,1,1.99
the mirari conjecture,RED Jogos,2,5.00
the mirari conjecture,RED Jogos,1,1.50
the mirari conjecture,Taverneiros,1,4.50
the mirari conjecture,Pharaoh\'s Shop,17,1.00
the mirari conjecture,Pharaoh\'s Shop,1,1.00
the mirari conjecture,Pharaoh\'s Shop,1,7.00
the mirari conjecture,VampireX TCG,1,4.20
the mirari conjecture,Hobby Center,1,5.00
the mirari conjecture,Hobby Center,3,2.50
the mirari conjecture,Vila Celta Hobby Store,4,2.99
the mirari conjecture,Vila Celta Hobby Store,1,0.00
the mirari conjecture,Newstation,4,2.50
the mirari conjecture,Portal,6,4.75
the mirari conjecture,Armada Nerd Hobby Store,1,2.50
the mirari conjecture,Inside Games,32,2.00
the mirari conjecture,Lets Collect,1,2.25
the mirari conjecture,Loja Grimorium,1,2.49
the mirari conjecture,SpellCast,1,1.98
the mirari conjecture,Liga Arena,1,1.81
the mirari conjecture,Mulligan Geek Store,11,1.75
the mirari conjecture,Miragem Hobby,19,1.75
the mirari conjecture,Bahia Store,3,1.61
the mirari conjecture,Skull Games,1,3.00
the mirari conjecture,Gideon\'s Palace,2,1.50
the mirari conjecture,Arena Hobby Store,4,1.50
the mirari conjecture,Card Tutor,2,1.50
the mirari conjecture,DeckMasterGames,2,1.50
the mirari conjecture,Tutubahia,4,1.25
the mirari conjecture,Neowalkers Geek Store,1,1.48
the mirari conjecture,WCG - World Card Games,2,1.49
the mirari conjecture,WCG - World Card Games,12,1.49
the mirari conjecture,Loja de Cartinhas,1,1.39
the mirari conjecture,Porto Livre Games,6,1.28
the mirari conjecture,Cards Of Paradise,25,1.49
the mirari conjecture,AnimeToys Sorocaba,42,1.00
the mirari conjecture,Panteão Games,6,1.00
the mirari conjecture,Flow Games,2,1.46
the mirari conjecture,Prime MTG,6,1.13
the mirari conjecture,Shandalar,6,0.99
the mirari conjecture,Shandalar,1,0.95
the mirari conjecture,Padrinho: Card Store,3,0.99
the mirari conjecture,Magic Leste,3,0.99
the mirari conjecture,Cúpula do Trovão,9,1.00
the mirari conjecture,MTG Caxias Cards,2,0.99
the mirari conjecture,A Taverna,8,1.25
the mirari conjecture,Legion Board & Card Games,2,0.95
the mirari conjecture,Condado Card Games,5,0.90
the mirari conjecture,Xaracards,2,0.80
the mirari conjecture,CL TCG,2,0.95
the mirari conjecture,Taverna Geek,4,0.90
the mirari conjecture,Loja Caverna do Dragão,2,0.90
the mirari conjecture,Nerdz Cards,2,0.75
the mirari conjecture,Top Deck RN,2,0.69
"niv-mizzet, the firemind",CHQ Cards,1,45.00
"niv-mizzet, the firemind",CHQ Cards,1,3.20
"niv-mizzet, the firemind",Pharaoh\'s Shop,1,20.00
"niv-mizzet, the firemind",Pharaoh\'s Shop,1,2.79
"niv-mizzet, the firemind",Pharaoh\'s Shop,1,6.50
"niv-mizzet, the firemind",Pharaoh\'s Shop,1,25.00
"niv-mizzet, the firemind",VAULT,2,23.25
"niv-mizzet, the firemind",VAULT,1,4.00
"niv-mizzet, the firemind",VAULT,1,4.00
"niv-mizzet, the firemind",VAULT,1,6.74
the mirari conjecture,Multiverso Cards Comercio de Jogos e Acessorios Lt,1,0.83
the mirari conjecture,Rayearth Games,4,0.72
"niv-mizzet, the firemind",Tutubahia,3,3.75
"niv-mizzet, the firemind",Tutubahia,2,1.75
"niv-mizzet, the firemind",Tutubahia,1,10.00
"niv-mizzet, the firemind",Tutubahia,1,14.75
"niv-mizzet, the firemind",Epic Game,1,24.90
"niv-mizzet, the firemind",Epic Game,1,4.99
"niv-mizzet, the firemind",Epic Game,1,4.90
"niv-mizzet, the firemind",Power9,4,14.00
"niv-mizzet, the firemind",Power9,4,4.50
"niv-mizzet, the firemind",Cards Store,1,7.00
"niv-mizzet, the firemind",Cards Store,1,25.00
"niv-mizzet, the firemind",Cards Store,1,8.00
"niv-mizzet, the firemind",Newstation,4,6.00
"niv-mizzet, the firemind",Newstation,2,5.50
"niv-mizzet, the firemind",Newstation,2,14.00
"niv-mizzet, the firemind",Newstation,1,20.00
"niv-mizzet, the firemind",DeckMasterGames,1,12.00
"niv-mizzet, the firemind",Lets Collect,2,8.55
"niv-mizzet, the firemind",Lets Collect,2,11.66
"niv-mizzet, the firemind",Bazar de Bagdá,24,5.99
"niv-mizzet, the firemind",Bazar de Bagdá,4,5.99
"niv-mizzet, the firemind",Bazar de Bagdá,1,5.99
"niv-mizzet, the firemind",Bazar de Bagdá,1,11.99
"niv-mizzet, the firemind",Bazar de Bagdá,1,5.99
"niv-mizzet, the firemind",Bazar de Bagdá,1,5.99
"niv-mizzet, the firemind",Loja Grimorium,5,10.50
"niv-mizzet, the firemind",Top Deck RN,1,9.00
"niv-mizzet, the firemind",Konklave FunStore,1,12.33
"niv-mizzet, the firemind",Konklave FunStore,4,12.33
"niv-mizzet, the firemind",Konklave FunStore,4,8.08
"niv-mizzet, the firemind",Legends Game Store,1,9.49
"niv-mizzet, the firemind",Legends Game Store,1,9.49
"niv-mizzet, the firemind",Legends Game Store,1,8.99
"niv-mizzet, the firemind",Legends Game Store,1,3.75
"niv-mizzet, the firemind",Legends Game Store,3,3.75
"niv-mizzet, the firemind",Legends Game Store,1,3.49
"niv-mizzet, the firemind",Liga Arena,1,9.41
"niv-mizzet, the firemind",Cards Of Paradise,43,8.29
"niv-mizzet, the firemind",Cards Of Paradise,24,6.59
"niv-mizzet, the firemind",Cards Of Paradise,18,6.59
"niv-mizzet, the firemind",Cards Of Paradise,2,6.59
"niv-mizzet, the firemind",Skull Games,1,9.99
"niv-mizzet, the firemind",Elder Dragon Brasil,6,9.00
"niv-mizzet, the firemind",Load or Cast,1,8.30
"niv-mizzet, the firemind",Load or Cast,4,3.30
"niv-mizzet, the firemind",Magicbembarato,6,5.36
"niv-mizzet, the firemind",Magicbembarato,5,4.21
"niv-mizzet, the firemind",Magicbembarato,4,7.60
"niv-mizzet, the firemind",Magicbembarato,4,5.27
"niv-mizzet, the firemind",Magicbembarato,4,8.17
"niv-mizzet, the firemind",Mulligan Geek Store,4,5.75
"niv-mizzet, the firemind",Mulligan Geek Store,3,7.75
"niv-mizzet, the firemind",Shandalar,1,3.75
"niv-mizzet, the firemind",Shandalar,1,6.35
"niv-mizzet, the firemind",MoxPlay,1,6.95
"niv-mizzet, the firemind",Magic Club,8,3.75
"niv-mizzet, the firemind",Magic Club,1,6.50
"niv-mizzet, the firemind",Magic Club,1,3.75
"niv-mizzet, the firemind",Magic Club,1,4.00
"niv-mizzet, the firemind",Miragem Hobby,5,5.95
"niv-mizzet, the firemind",MTG Cards Games,9,5.50
"niv-mizzet, the firemind",MTG Cards Games,6,2.95
"niv-mizzet, the firemind",MTG Cards Games,1,2.95
"niv-mizzet, the firemind",Magic House Games,1,20.00
"niv-mizzet, the firemind",Cards Outlet,4,5.38
"niv-mizzet, the firemind",Cards Outlet,2,5.29
"niv-mizzet, the firemind",Cards Outlet,1,0.00
"niv-mizzet, the firemind",Inside Games,15,5.00
"niv-mizzet, the firemind",Inside Games,2,5.50
"niv-mizzet, the firemind",Inside Games,1,5.50
"niv-mizzet, the firemind",Inside Games,1,4.50
"niv-mizzet, the firemind",Cards e Games,7,4.99
"niv-mizzet, the firemind",Segura Card & Games,1,4.00
"niv-mizzet, the firemind",TCGeeK,1,3.76
"niv-mizzet, the firemind",VampireX TCG,1,3.43
"niv-mizzet, the firemind",Legion Board & Card Games,1,2.95
"niv-mizzet, the firemind",Medieval Cards,2,2.85
"niv-mizzet, the firemind",Flow Games,1,2.91
"niv-mizzet, the firemind",Condado Card Games,1,1.99
"niv-mizzet, the firemind",SpellCast,1,2.49
"niv-mizzet, the firemind",SpellCast,1,2.49
"niv-mizzet, the firemind",Loja Blood Moon,2,1.90
"niv-mizzet, the firemind",ProNerd,1,1.79
"melek, izzet paragon",Bazar de Bagdá,9,2.99
"melek, izzet paragon",Bazar de Bagdá,3,14.99
"melek, izzet paragon",Bazar de Bagdá,1,2.99
"melek, izzet paragon",Bazar de Bagdá,1,0.99
"melek, izzet paragon",Bazar de Bagdá,1,17.99
"niv-mizzet, the firemind",Treasure Cards,2,2.70
"niv-mizzet, the firemind",Treasure Cards,1,1.35
"niv-mizzet, the firemind",Multiverso Cards Comercio de Jogos e Acessorios Lt,1,2.50
"melek, izzet paragon",Skull Games,1,14.99
"melek, izzet paragon",VampireX TCG,3,1.75
"melek, izzet paragon",VampireX TCG,2,12.31
"melek, izzet paragon",VampireX TCG,1,14.07
"melek, izzet paragon",Cards Outlet,15,1.66
"melek, izzet paragon",Cards Outlet,4,1.70
"melek, izzet paragon",Cards Outlet,1,23.95
"melek, izzet paragon",Cards Outlet,4,1.70
"melek, izzet paragon",City Class Games,4,16.99
"melek, izzet paragon",VAULT,1,11.16
"melek, izzet paragon",VAULT,1,1.25
"melek, izzet paragon",VAULT,1,8.37
"melek, izzet paragon",Konklave FunStore,1,11.05
"melek, izzet paragon",Konklave FunStore,4,2.98
"melek, izzet paragon",Shandalar,1,9.45
"melek, izzet paragon",Mineral Games,1,12.00
"melek, izzet paragon",Magic House Games,5,11.90
"melek, izzet paragon",Cards Of Paradise,31,3.19
