card,store,quantity,value
izzet boilerworks,Liga Arena,5,0.94
izzet boilerworks,Miragem Hobby,2,0.74
izzet boilerworks,Cabala MtG,1,0.66
izzet boilerworks,Cabala MtG,1,0.66
izzet boilerworks,Millennium Cards & Games,1,0.75
izzet boilerworks,Magic House Games,3,0.65
izzet boilerworks,Magic House Games,2,0.65
izzet boilerworks,under3,4,0.51
izzet boilerworks,under3,4,0.50
izzet boilerworks,under3,2,0.54
izzet boilerworks,under3,1,0.54
izzet boilerworks,under3,1,0.54
izzet boilerworks,Hobby Center,1,0.50
izzet boilerworks,Pharaoh\'s Shop,3,0.50
izzet boilerworks,Pharaoh\'s Shop,2,0.50
izzet boilerworks,Pharaoh\'s Shop,1,0.50
izzet boilerworks,Multiverso Cards Comercio de Jogos e Acessorios Lt,4,0.50
lonely sandbar,Cards Outlet,6,1.26
lonely sandbar,Cards Outlet,6,0.95
lonely sandbar,Cards Outlet,4,1.26
lonely sandbar,Cards Outlet,4,1.64
izzet boilerworks,Moinho de Vento Geek Store,1,0.70
izzet boilerworks,Skull Games,3,0.99
izzet boilerworks,Skull Games,3,0.99
izzet boilerworks,Skull Games,1,0.75
izzet boilerworks,Skull Games,1,0.49
lonely sandbar,Magicbembarato,4,1.29
lonely sandbar,Magicbembarato,4,0.90
lonely sandbar,Magicbembarato,4,0.90
lonely sandbar,Magicbembarato,4,0.90
lonely sandbar,Magicbembarato,4,0.90
lonely sandbar,Magicbembarato,4,1.29
lonely sandbar,Magic Store Brasil,2,1.45
lonely sandbar,Magic Store Brasil,1,1.40
lonely sandbar,Magic Store Brasil,2,0.80
lonely sandbar,Magic Store Brasil,1,0.30
lonely sandbar,Tokenlandia Cards,8,1.00
lonely sandbar,VAULT,3,1.00
lonely sandbar,VAULT,1,0.50
lonely sandbar,VAULT,1,0.50
lonely sandbar,VAULT,1,0.50
lonely sandbar,VAULT,1,0.75
lonely sandbar,Power Up Games,1,1.00
lonely sandbar,PRCShop,3,0.50
lonely sandbar,PRCShop,3,1.00
lonely sandbar,PRCShop,3,0.50
lonely sandbar,PRCShop,1,0.50
izzet boilerworks,A Loja do Pai,1,0.80
izzet boilerworks,Rayearth Games,1,0.45
lonely sandbar,Magic Club,6,1.00
lonely sandbar,Magic Club,4,0.90
lonely sandbar,Magic Club,2,1.00
lonely sandbar,Magic Club,1,1.00
lonely sandbar,Magic Club,1,0.25
lonely sandbar,Magic Club,1,1.00
lonely sandbar,Portal,2,1.00
lonely sandbar,Inside Games,12,1.00
lonely sandbar,Epic Game,12,0.75
lonely sandbar,Epic Game,2,1.49
lonely sandbar,Epic Game,2,1.49
lonely sandbar,Epic Game,2,1.49
lonely sandbar,Epic Game,1,0.90
lonely sandbar,Legends Game Store,5,0.99
lonely sandbar,Legends Game Store,1,0.91
lonely sandbar,Legends Game Store,4,0.91
lonely sandbar,Legends Game Store,6,0.91
mana geyser,Lets Collect,14,0.41
lonely sandbar,Loja Grimorium,4,0.99
lonely sandbar,Loja Grimorium,2,0.99
lonely sandbar,Porto Livre Games,4,0.95
lonely sandbar,Porto Livre Games,6,0.64
lonely sandbar,Porto Livre Games,1,0.43
lonely sandbar,Porto Livre Games,13,0.43
lonely sandbar,Porto Livre Games,3,0.17
lonely sandbar,Neowalkers Geek Store,7,0.98
lonely sandbar,DeckMasterGames,2,0.95
lonely sandbar,DeckMasterGames,1,0.95
lonely sandbar,Condado Card Games,4,0.45
lonely sandbar,Condado Card Games,1,0.90
lonely sandbar,Player`s Stop,4,0.91
lonely sandbar,Universo Magic,8,0.90
lonely sandbar,Vila Celta Hobby Store,8,0.94
lonely sandbar,Newstation,2,1.00
lonely sandbar,Newstation,1,1.00
lonely sandbar,Newstation,1,1.00
lonely sandbar,Newstation,1,1.00
lonely sandbar,Lets Collect,3,0.86
lonely sandbar,VampireX TCG,18,0.87
lonely sandbar,VampireX TCG,6,0.43
lonely sandbar,VampireX TCG,6,0.43
lonely sandbar,VampireX TCG,5,0.43
lonely sandbar,VampireX TCG,2,0.43
lonely sandbar,VampireX TCG,1,0.39
lonely sandbar,VampireX TCG,1,0.87
lonely sandbar,VampireX TCG,1,0.41
lonely sandbar,VampireX TCG,1,0.43
lonely sandbar,LIMIAR STORE,3,0.79
lonely sandbar,Loja Blood Moon,8,0.75
lonely sandbar,Prime MTG,4,0.75
lonely sandbar,Prime MTG,4,0.75
lonely sandbar,Prime MTG,4,0.75
lonely sandbar,Prime MTG,2,0.70
lonely sandbar,RED Jogos,8,0.75
lonely sandbar,Flow Games,7,0.75
lonely sandbar,Legion Board & Card Games,3,0.00
lonely sandbar,Legion Board & Card Games,3,0.75
lonely sandbar,Legion Board & Card Games,1,0.75
lonely sandbar,CL TCG,4,0.75
lonely sandbar,Hobby Center,4,0.50
lonely sandbar,Treasure Cards,3,0.60
lonely sandbar,Treasure Cards,1,0.34
lonely sandbar,Gideon\'s Palace,1,0.50
lonely sandbar,Moinho de Vento Geek Store,12,0.73
lonely sandbar,Miragem Hobby,18,0.49
lonely sandbar,Miragem Hobby,2,0.49
lonely sandbar,Cards e Games,8,0.49
lonely sandbar,Cards e Games,7,0.49
lonely sandbar,Cards e Games,7,0.49
lonely sandbar,Cards e Games,4,0.49
lonely sandbar,Armada Nerd Hobby Store,1,0.50
lonely sandbar,Reino Magic,1,0.50
lonely sandbar,Shandalar,1,0.40
lonely sandbar,Shandalar,1,0.45
lonely sandbar,Livraria do Infinito - MagicJebb,1,0.67
lonely sandbar,MTG Cards Games,13,0.60
lonely sandbar,MTG Cards Games,11,0.60
lonely sandbar,MTG Cards Games,9,0.60
lonely sandbar,MTG Cards Games,3,0.60
lonely sandbar,MTG Cards Games,2,0.60
lonely sandbar,Liga Arena,1,0.29
lonely sandbar,Liga Arena,2,0.43
lonely sandbar,Liga Arena,3,0.43
lonely sandbar,Magic Leste,2,0.40
lonely sandbar,Elder Dragon Brasil,2,0.32
lonely sandbar,Elder Dragon Brasil,1,0.35
swarm intelligence,Loja Grimorium,5,2.50
swarm intelligence,Loja Grimorium,2,6.99
swarm intelligence,Loja Grimorium,1,2.50
lonely sandbar,Power9,4,0.25
swarm intelligence,Magicbembarato,4,3.32
swarm intelligence,Magicbembarato,1,12.56
swarm intelligence,Konklave FunStore,3,6.99
swarm intelligence,Konklave FunStore,1,6.99
swarm intelligence,Konklave FunStore,4,3.50
lonely sandbar,Multiverso Cards Comercio de Jogos e Acessorios Lt,4,0.30
lonely sandbar,Segura Card & Games,4,0.25
swarm intelligence,Magic Leste,5,4.50
swarm intelligence,Cards Of Paradise,5,2.75
swarm intelligence,Cards Of Paradise,1,5.75
