card,store,quantity,value
swords to plowshares,Magic Club,11,5.75
swords to plowshares,Magic Club,2,9.75
swords to plowshares,Magic Club,1,9.75
swords to plowshares,Liga Arena,1,7.84
swords to plowshares,Liga Arena,1,9.41
swords to plowshares,MTG Cards Games,6,4.95
swords to plowshares,MTG Cards Games,5,4.95
swords to plowshares,MTG Cards Games,4,4.95
swords to plowshares,MTG Cards Games,4,4.95
swords to plowshares,MTG Cards Games,4,4.95
swords to plowshares,MTG Cards Games,3,4.95
swords to plowshares,MTG Cards Games,3,4.95
swords to plowshares,MTG Cards Games,3,4.50
swords to plowshares,MTG Cards Games,3,8.95
swords to plowshares,MTG Cards Games,2,8.95
swords to plowshares,Meruru,2,8.98
swords to plowshares,Meruru,2,6.98
swords to plowshares,Meruru,2,6.98
swords to plowshares,Meruru,1,6.98
swords to plowshares,ProNerd,1,8.67
swords to plowshares,Segura Card & Games,1,8.00
swords to plowshares,Segura Card & Games,1,4.79
swords to plowshares,Segura Card & Games,1,6.90
fortified village,Tutubahia,2,6.25
fortified village,Tutubahia,1,15.00
fortified village,Cards Of Paradise,35,7.80
fortified village,Cards Of Paradise,7,15.80
fortified village,Cards Of Paradise,1,7.80
fortified village,Miragem Hobby,6,8.75
fortified village,Miragem Hobby,1,10.00
fortified village,Miragem Hobby,1,14.95
fortified village,Treasure Cards,5,4.95
fortified village,Treasure Cards,1,10.80
fortified village,Magicbembarato,4,10.78
fortified village,Cards Outlet,3,10.29
fortified village,Cards Outlet,2,10.29
fortified village,City Class Games,4,4.99
fortified village,City Class Games,1,14.99
fortified village,Basics Cards,1,10.00
fortified village,Elder Dragon Brasil,6,4.90
fortified village,Elder Dragon Brasil,1,10.50
fortified village,Elder Dragon Brasil,1,4.90
fortified village,Load or Cast,1,10.95
fortified village,Load or Cast,1,4.65
fortified village,Medieval Cards,2,14.25
swords to plowshares,Mulligan Geek Store,14,6.75
swords to plowshares,Mulligan Geek Store,7,6.75
swords to plowshares,Mulligan Geek Store,4,6.75
swords to plowshares,Mulligan Geek Store,1,6.75
swords to plowshares,Mulligan Geek Store,1,6.25
swords to plowshares,Mulligan Geek Store,1,7.25
fortified village,Xaracards,2,9.00
fortified village,MTG Caxias Cards,2,10.00
fortified village,Bazar de Bagdá,18,5.99
fortified village,Bazar de Bagdá,7,9.99
fortified village,Bazar de Bagdá,2,9.99
fortified village,Bazar de Bagdá,2,4.99
fortified village,Bazar de Bagdá,2,8.99
fortified village,Bazar de Bagdá,1,3.99
fortified village,Card Tutor,5,9.95
fortified village,Power9,1,9.90
fortified village,Newstation,2,9.00
