card,store,quantity,value
"jaya, venerated firemage",Tabuleria,26,1.00
"jaya, venerated firemage",Tabuleria,1,97.00
"jaya, venerated firemage",Medieval Cards,41,1.43
"jaya, venerated firemage",Medieval Cards,5,5.23
"jaya, venerated firemage",Medieval Cards,1,141.55
"jaya, venerated firemage",Loja Caverna do Dragão,6,0.60
"jaya, venerated firemage",Loja Caverna do Dragão,1,12.50
"jaya, venerated firemage",Overrun Geek Store,4,2.00
"jaya, venerated firemage",Overrun Geek Store,2,10.00
"jaya, venerated firemage",Mineral Games,1,11.95
"jaya, venerated firemage",Mineral Games,1,3.00
"jaya, venerated firemage",Mineral Games,1,1.00
"jaya, venerated firemage",Bazar de Bagdá,27,1.99
"jaya, venerated firemage",Bazar de Bagdá,5,9.99
"jaya, venerated firemage",Bazar de Bagdá,4,7.99
"jaya, venerated firemage",Bazar de Bagdá,1,7.99
"jaya, venerated firemage",Geex Hobby Store,1,9.99
"jaya, venerated firemage",Loja Blood Moon,8,9.98
"jaya, venerated firemage",Loja Blood Moon,1,0.75
"jaya, venerated firemage",Rayearth Games,19,1.30
"jaya, venerated firemage",Rayearth Games,2,8.00
"jaya, venerated firemage",Rayearth Games,1,8.00
"jaya, venerated firemage",Power9,2,6.99
"jaya, venerated firemage",Power9,8,1.75
"jaya, venerated firemage",Newstation,8,2.90
"jaya, venerated firemage",Newstation,2,7.00
"jaya, venerated firemage",Newstation,1,7.00
"jaya, venerated firemage",Loja Grimorium,23,2.99
"jaya, venerated firemage",Loja Grimorium,1,7.99
"jaya, venerated firemage",Loja Grimorium,1,7.99
"jaya, venerated firemage",VampireX TCG,57,2.24
"jaya, venerated firemage",VampireX TCG,2,7.91
"jaya, venerated firemage",DeckMasterGames,8,1.50
"jaya, venerated firemage",DeckMasterGames,1,7.50
"jaya, venerated firemage",House of Cards - Card Games,22,2.95
"jaya, venerated firemage",House of Cards - Card Games,2,7.95
"jaya, venerated firemage",House of Cards - Card Games,1,7.95
"jaya, venerated firemage",MTG Caxias Cards,22,0.50
"jaya, venerated firemage",MTG Caxias Cards,1,5.99
"jaya, venerated firemage",Flow Games,1,5.73
"jaya, venerated firemage",Flow Games,1,5.73
"jaya, venerated firemage",Flow Games,4,1.43
"jaya, venerated firemage",Flow Games,2,1.43
"jaya, venerated firemage",Inside Games,1,2.00
"jaya, venerated firemage",Inside Games,1,6.00
"jaya, venerated firemage",Cards Of Paradise,49,1.40
"jaya, venerated firemage",Cards Of Paradise,3,5.40
"jaya, venerated firemage",Cards Of Paradise,1,1.40
"jaya, venerated firemage",Liga Arena,2,6.56
"jaya, venerated firemage",Liga Arena,8,1.81
"jaya, venerated firemage",Território Card Games,2,5.39
"jaya, venerated firemage",Território Card Games,17,1.26
"jaya, venerated firemage",ManaFix.net,16,2.45
"jaya, venerated firemage",ManaFix.net,1,4.95
"jaya, venerated firemage",TCGeeK,8,1.50
"jaya, venerated firemage",TCGeeK,2,5.00
"jaya, venerated firemage",Loja do Bardo,1,5.00
"jaya, venerated firemage",Millennium Cards & Games,3,2.00
"jaya, venerated firemage",Millennium Cards & Games,1,5.00
"jaya, venerated firemage",Reino Magic,4,1.50
"jaya, venerated firemage",Reino Magic,4,5.00
"jaya, venerated firemage",Card Tutor,3,4.95
jaya ballard,MTG Cards Games,7,9.95
"jaya, venerated firemage",Prime MTG,6,0.94
"jaya, venerated firemage",Prime MTG,3,4.50
jaya ballard,Nerdz Cards,1,9.90
jaya ballard,Nerdz Cards,1,9.90
jaya ballard,Taverna Geek,1,9.90
jaya ballard,Magicbembarato,4,9.65
jaya ballard,VampireX TCG,9,9.46
jaya ballard,Millennium Cards & Games,1,9.00
jaya ballard,Mineral Games,2,8.95
jaya ballard,Cards Outlet,4,9.21
jaya ballard,Card Tutor,1,7.95
jaya ballard,LIMIAR STORE,1,8.91
jaya ballard,Legends Game Store,2,8.78
jaya ballard,Legends Game Store,1,8.78
jaya ballard,Tutubahia,4,7.50
jaya ballard,Toca do Quati,1,8.00
jaya ballard,Elder Dragon Brasil,1,8.40
jaya ballard,Flow Games,2,7.64
jaya ballard,Reino Magic,2,7.50
jaya ballard,Tabuleria,7,7.50
jaya ballard,MTG Caxias Cards,1,7.49
jaya ballard,Magic Club,3,7.90
jaya ballard,Magic Cat,1,5.99
jaya ballard,Bahia Store,4,7.36
jaya ballard,Geex Hobby Store,3,6.99
jaya ballard,Mulligan Geek Store,7,7.25
jaya ballard,Chuck TCG,1,6.00
jaya ballard,Arsenal Nerd,2,5.04
jaya ballard,Padrinho: Card Store,2,6.49
jaya ballard,Padrinho: Card Store,1,4.49
"jaya, venerated firemage",Chuck TCG,14,1.50
"jaya, venerated firemage",Chuck TCG,1,4.00
"jaya, venerated firemage",Chuck TCG,2,4.00
"jaya, venerated firemage",Magic Club,17,1.20
"jaya, venerated firemage",Magic Club,1,3.95
"jaya, venerated firemage",Magic Leste,2,3.90
"jaya, venerated firemage",Pi Games,8,0.89
"jaya, venerated firemage",Pi Games,7,3.99
"jaya, venerated firemage",Moinho de Vento Geek Store,4,3.90
jaya ballard,Refúgio do Dragão,2,5.40
jaya ballard,PRCShop,2,5.00
"jaya, venerated firemage",Woohoo Store,4,0.20
"jaya, venerated firemage",Woohoo Store,1,3.84
"jaya, venerated firemage",Tokenlandia Cards,9,3.00
"jaya, venerated firemage",Cards Store,8,0.50
"jaya, venerated firemage",Cards Store,1,3.84
"jaya, venerated firemage",PRCShop,21,0.50
"jaya, venerated firemage",PRCShop,5,3.00
"jaya, venerated firemage",Armada Nerd Hobby Store,9,3.00
"jaya, venerated firemage",Skull Games,1,2.99
"jaya, venerated firemage",Skull Games,1,1.99
"jaya, venerated firemage",Portal,2,2.50
"jaya, venerated firemage",Player`s Stop,26,0.50
"jaya, venerated firemage",Player`s Stop,1,2.98
"jaya, venerated firemage",Gideon\'s Palace,5,2.00
"jaya, venerated firemage",Tutubahia,4,2.50
"jaya, venerated firemage",Nerdz Cards,15,2.00
precognitive perception,Cards Store,4,1.00
precognitive perception,Cards Store,2,1.00
precognitive perception,Cards Store,1,18.99
precognitive perception,VAULT,2,2.50
precognitive perception,VAULT,1,19.00
precognitive perception,Porto Livre Games,3,19.13
precognitive perception,Porto Livre Games,11,2.98
"jaya, venerated firemage",Monster Games Cards,3,2.00
"jaya, venerated firemage",CHQ Cards,11,1.80
"jaya, venerated firemage",CHQ Cards,1,1.80
"jaya, venerated firemage",Magic Store Brasil,15,1.70
"jaya, venerated firemage",City Class Games,32,1.83
"jaya, venerated firemage",Legends Game Store,23,1.79
"jaya, venerated firemage",Legends Game Store,1,1.79
"jaya, venerated firemage",MTG Cards Games,24,1.50
"jaya, venerated firemage",Hobby Center,7,1.50
"jaya, venerated firemage",Porto Livre Games,42,1.49
"jaya, venerated firemage",Meruru,11,1.75
"jaya, venerated firemage",Ilusões Industriais,9,1.50
"jaya, venerated firemage",Lets Collect,19,1.50
"jaya, venerated firemage",Cards Outlet,22,1.33
"jaya, venerated firemage",Cards Outlet,6,1.33
"jaya, venerated firemage",Magicbembarato,6,1.37
"jaya, venerated firemage",LIMIAR STORE,5,1.30
"jaya, venerated firemage",Pharaoh\'s Shop,31,1.25
"jaya, venerated firemage",Segura Card & Games,31,1.00
precognitive perception,Inside Games,46,2.00
precognitive perception,Inside Games,3,12.00
precognitive perception,Inside Games,1,12.00
precognitive perception,Miragem Hobby,11,2.25
precognitive perception,Miragem Hobby,2,9.99
precognitive perception,Cards Of Paradise,55,3.80
precognitive perception,Cards Of Paradise,48,3.80
precognitive perception,Cards Of Paradise,3,11.80
precognitive perception,Cards Of Paradise,2,11.80
"jaya, venerated firemage",Elder Dragon Brasil,2,1.20
precognitive perception,New !QUEST STORE,2,1.00
precognitive perception,New !QUEST STORE,1,12.00
"jaya, venerated firemage",Toca do Quati,11,1.00
precognitive perception,Legion Board & Card Games,4,1.66
precognitive perception,Legion Board & Card Games,1,9.98
precognitive perception,Legion Board & Card Games,1,8.98
precognitive perception,Bazar de Bagdá,35,1.99
precognitive perception,Bazar de Bagdá,5,9.99
precognitive perception,Bazar de Bagdá,3,9.99
precognitive perception,Konklave FunStore,1,9.60
precognitive perception,Konklave FunStore,1,9.60
precognitive perception,Konklave FunStore,1,7.60
precognitive perception,Konklave FunStore,4,2.80
precognitive perception,Konklave FunStore,1,2.80
precognitive perception,Segura Card & Games,7,1.20
precognitive perception,Segura Card & Games,2,8.00
precognitive perception,Liga Arena,1,9.41
precognitive perception,Liga Arena,1,1.43
precognitive perception,Liga Arena,8,1.43
precognitive perception,ManaFix.net,2,2.45
precognitive perception,ManaFix.net,1,7.95
precognitive perception,Nerdz Cards,1,7.90
precognitive perception,Tabuleria,8,1.50
precognitive perception,Tabuleria,3,7.00
precognitive perception,Tabuleria,1,8.00
precognitive perception,TCGeeK,16,1.50
precognitive perception,TCGeeK,4,9.00
precognitive perception,TCGeeK,3,8.00
precognitive perception,TCGeeK,1,1.80
precognitive perception,Território Card Games,2,7.49
precognitive perception,Território Card Games,1,7.49
precognitive perception,Território Card Games,6,2.08
precognitive perception,Power Up Games,1,2.00
precognitive perception,Power Up Games,2,7.00
precognitive perception,City Class Games,15,2.75
precognitive perception,City Class Games,13,1.66
precognitive perception,City Class Games,5,6.44
precognitive perception,Toca do Quati,2,2.00
precognitive perception,Toca do Quati,1,6.00
precognitive perception,Toca do Quati,1,6.00
precognitive perception,Ilusões Industriais,1,6.00
precognitive perception,Ilusões Industriais,3,1.50
precognitive perception,Moinho de Vento Geek Store,6,0.89
precognitive perception,Moinho de Vento Geek Store,2,6.94
precognitive perception,Flow Games,4,6.69
precognitive perception,Flow Games,1,6.69
precognitive perception,Flow Games,4,1.91
"jaya, venerated firemage",VAULT,9,1.00
precognitive perception,Power9,3,6.00
precognitive perception,Power9,1,5.00
precognitive perception,Power9,4,1.00
precognitive perception,Medieval Cards,4,5.61
precognitive perception,Medieval Cards,2,0.95
"jaya, venerated firemage",Load or Cast,26,1.00
"jaya, venerated firemage",Padrinho: Card Store,8,0.99
"jaya, venerated firemage",ProNerd,14,0.91
"jaya, venerated firemage",ProNerd,1,0.66
"jaya, venerated firemage",Legion Board & Card Games,26,0.71
"jaya, venerated firemage",Cards Hall,6,0.75
"jaya, venerated firemage",RED Jogos,8,0.75
"jaya, venerated firemage",RED Jogos,8,0.75
"jaya, venerated firemage",O Grimório,8,0.50
"jaya, venerated firemage",Magic Cat,3,0.50
"jaya, venerated firemage",Livraria de Alexandria,6,0.50
"jaya, venerated firemage",Multiverso Cards Comercio de Jogos e Acessorios Lt,11,0.52
"jaya, venerated firemage",Multiverso Cards Comercio de Jogos e Acessorios Lt,1,0.52
"jaya, venerated firemage",Tolaria,7,0.50
"jaya, venerated firemage",Taverna Geek,8,0.50
"jaya, venerated firemage",Taverneiros,4,0.40
"jaya, venerated firemage",Livraria do Infinito - MagicJebb,4,0.48
"jaya, venerated firemage",LOJA CALABOUÇO - HOBBIES E COLECIONÁVEIS,4,0.49
"jaya, venerated firemage",Fire Ice Card Games,2,0.34
"jaya, venerated firemage",under3,8,0.47
"jaya, venerated firemage",Bahia Store,4,0.42
"jaya, venerated firemage",Refúgio do Dragão,16,0.40
precognitive perception,Bahia Store,1,5.00
"jaya, venerated firemage",A Loja do Pai,11,0.35
precognitive perception,Chuck TCG,4,1.00
precognitive perception,Chuck TCG,1,1.00
precognitive perception,Chuck TCG,4,5.00
precognitive perception,Reino Magic,4,1.50
precognitive perception,Reino Magic,1,5.00
precognitive perception,Xaracards,7,0.85
precognitive perception,Xaracards,1,4.99
"jaya, venerated firemage",CL TCG,2,0.48
precognitive perception,CHQ Cards,4,3.20
precognitive perception,CHQ Cards,2,5.00
precognitive perception,Pi Games,8,1.69
precognitive perception,Pi Games,3,4.12
precognitive perception,Pi Games,1,1.69
precognitive perception,Loja Caverna do Dragão,1,4.00
precognitive perception,Cards Hall,1,4.00
precognitive perception,Magic Cat,1,0.90
precognitive perception,Magic Cat,1,3.99
precognitive perception,Pharaoh\'s Shop,16,0.80
precognitive perception,Pharaoh\'s Shop,6,3.99
precognitive perception,Pharaoh\'s Shop,4,0.80
precognitive perception,Pharaoh\'s Shop,2,3.99
precognitive perception,Pharaoh\'s Shop,1,3.99
precognitive perception,Cúpula do Trovão,7,1.50
precognitive perception,Cúpula do Trovão,1,1.50
precognitive perception,Cúpula do Trovão,1,4.00
precognitive perception,CL TCG,1,3.75
precognitive perception,CL TCG,1,0.80
precognitive perception,LOJA CALABOUÇO - HOBBIES E COLECIONÁVEIS,1,3.75
precognitive perception,PRCShop,11,1.50
precognitive perception,PRCShop,3,4.00
precognitive perception,Rayearth Games,1,1.70
precognitive perception,Rayearth Games,1,3.90
precognitive perception,Condado Card Games,4,0.94
precognitive perception,Condado Card Games,2,3.89
precognitive perception,A Loja do Pai,1,3.60
precognitive perception,A Loja do Pai,1,0.80
precognitive perception,RED Jogos,1,3.20
precognitive perception,RED Jogos,4,2.00
precognitive perception,Top Deck RN,1,3.74
precognitive perception,Top Deck RN,1,0.69
precognitive perception,Top Deck RN,1,3.74
precognitive perception,Tokenlandia Cards,2,3.50
precognitive perception,Magic Store Brasil,4,3.00
precognitive perception,Loja Grimorium,6,2.99
precognitive perception,Livraria do Infinito - MagicJebb,2,2.30
precognitive perception,Elder Dragon Brasil,3,2.10
precognitive perception,Legends Game Store,3,2.69
precognitive perception,Lets Collect,6,2.66
precognitive perception,DeckMasterGames,8,2.45
precognitive perception,Arena Hobby Store,14,2.00
precognitive perception,Mulligan Geek Store,4,2.00
precognitive perception,MTG Cards Games,6,1.99
precognitive perception,Portal,1,2.00
precognitive perception,Newstation,4,2.00
precognitive perception,Card Castle,11,1.99
precognitive perception,Magicbembarato,6,1.97
precognitive perception,VampireX TCG,11,1.98
precognitive perception,Meruru,2,1.98
precognitive perception,Card Tutor,11,1.95
precognitive perception,Cards Outlet,12,1.92
precognitive perception,Cards Outlet,4,1.92
precognitive perception,LIMIAR STORE,1,1.91
precognitive perception,Tutubahia,4,1.75
precognitive perception,Magic Club,8,1.45
precognitive perception,Prime MTG,4,1.58
precognitive perception,WCG - World Card Games,3,1.49
precognitive perception,WCG - World Card Games,2,1.49
precognitive perception,ProNerd,4,1.25
precognitive perception,ProNerd,1,1.25
precognitive perception,Cards e Games,4,1.30
precognitive perception,O Grimório,1,0.99
precognitive perception,Loja Blood Moon,2,1.00
precognitive perception,MTG Caxias Cards,6,1.00
precognitive perception,Overrun Geek Store,1,1.00
precognitive perception,House of Cards - Card Games,1,0.95
precognitive perception,Loja do Bardo,2,1.20
precognitive perception,Padrinho: Card Store,2,0.99
precognitive perception,Monster Games Cards,1,0.99
precognitive perception,Player`s Stop,1,0.94
precognitive perception,Player`s Stop,1,0.94
precognitive perception,Shandalar,1,0.95
precognitive perception,Loja Miracles,3,0.85
precognitive perception,Taverneiros,2,0.78
precognitive perception,Tolaria,1,0.87
psychosis crawler,Cards e Games,7,1.50
psychosis crawler,Cards e Games,2,0.99
psychosis crawler,Cards e Games,1,8.49
precognitive perception,Refúgio do Dragão,3,0.79
psychosis crawler,Universo Magic,1,0.90
psychosis crawler,Universo Magic,1,13.00
precognitive perception,Neowalkers Geek Store,4,0.75
precognitive perception,Neowalkers Geek Store,1,0.75
precognitive perception,Universo Magic,3,0.80
precognitive perception,Universo Magic,2,0.80
psychosis crawler,TCGeeK,4,1.50
psychosis crawler,TCGeeK,1,10.00
psychosis crawler,TCGeeK,1,1.80
psychosis crawler,TCGeeK,1,1.50
psychosis crawler,Card Tutor,4,7.50
psychosis crawler,Card Tutor,1,1.50
psychosis crawler,Card Tutor,1,1.50
psychosis crawler,Card Tutor,1,1.95
precognitive perception,Basics Cards,2,0.85
psychosis crawler,VampireX TCG,1,6.68
psychosis crawler,VampireX TCG,1,7.03
psychosis crawler,Power9,1,7.00
psychosis crawler,Power9,2,2.00
psychosis crawler,Power9,1,1.99
psychosis crawler,Card Castle,3,0.89
psychosis crawler,Card Castle,1,0.84
psychosis crawler,Card Castle,1,0.79
psychosis crawler,Card Castle,1,5.99
psychosis crawler,Player`s Stop,1,5.99
psychosis crawler,Magic Store Brasil,2,6.00
psychosis crawler,Magic Store Brasil,6,3.00
psychosis crawler,Magic Store Brasil,2,2.75
psychosis crawler,Fire Ice Card Games,1,0.75
psychosis crawler,Fire Ice Card Games,1,5.95
psychosis crawler,Fire Ice Card Games,1,0.75
psychosis crawler,Magicbembarato,4,2.18
psychosis crawler,Magicbembarato,4,4.25
psychosis crawler,Magicbembarato,4,2.40
psychosis crawler,Magicbembarato,4,2.38
psychosis crawler,Magicbembarato,4,2.13
psychosis crawler,Magic House Games,1,6.00
psychosis crawler,Loja Caverna do Dragão,1,7.00
psychosis crawler,CHQ Cards,33,3.20
psychosis crawler,CHQ Cards,6,3.20
psychosis crawler,Cards Outlet,4,4.13
psychosis crawler,Cards Outlet,3,2.29
psychosis crawler,Konklave FunStore,1,2.80
psychosis crawler,Konklave FunStore,4,2.80
psychosis crawler,Porto Livre Games,2,2.76
psychosis crawler,Bazar de Bagdá,7,2.49
psychosis crawler,Bazar de Bagdá,6,2.49
psychosis crawler,Bazar de Bagdá,6,2.49
psychosis crawler,Bazar de Bagdá,6,2.49
psychosis crawler,Bazar de Bagdá,1,2.49
psychosis crawler,Liga Arena,1,2.33
psychosis crawler,Liga Arena,1,2.33
psychosis crawler,Liga Arena,1,2.33
psychosis crawler,Mulligan Geek Store,4,2.25
psychosis crawler,Mulligan Geek Store,3,2.25
psychosis crawler,Mulligan Geek Store,2,2.25
psychosis crawler,Mulligan Geek Store,2,2.25
psychosis crawler,Loja Grimorium,3,1.99
psychosis crawler,Loja Grimorium,2,2.50
psychosis crawler,Loja Grimorium,1,1.99
psychosis crawler,Cards Of Paradise,49,2.20
psychosis crawler,Cards Of Paradise,47,2.20
psychosis crawler,Cards Of Paradise,43,2.20
psychosis crawler,Cards Of Paradise,31,2.20
psychosis crawler,Cards Of Paradise,1,2.20
psychosis crawler,Skull Games,1,1.99
psychosis crawler,Portal,2,2.00
psychosis crawler,Power Up Games,1,1.50
psychosis crawler,Power Up Games,1,1.85
psychosis crawler,Legends Game Store,1,1.79
psychosis crawler,Legends Game Store,6,1.79
psychosis crawler,Condado Card Games,1,1.80
psychosis crawler,Xaracards,1,1.50
psychosis crawler,Miragem Hobby,7,1.75
psychosis crawler,LIMIAR STORE,4,1.71
psychosis crawler,Load or Cast,1,1.55
psychosis crawler,Elder Dragon Brasil,1,1.75
psychosis crawler,Hobby Center,1,1.75
psychosis crawler,Hobby Center,1,1.75
psychosis crawler,Hobby Center,1,1.75
psychosis crawler,Hobby Center,1,1.75
psychosis crawler,Bahia Store,1,1.50
psychosis crawler,VAULT,1,1.50
psychosis crawler,Overrun Geek Store,1,1.00
psychosis crawler,Inside Games,2,2.00
psychosis crawler,Lets Collect,26,1.35
psychosis crawler,Lets Collect,4,1.35
psychosis crawler,Lets Collect,1,1.35
psychosis crawler,Multiverso Cards Comercio de Jogos e Acessorios Lt,2,1.14
psychosis crawler,Multiverso Cards Comercio de Jogos e Acessorios Lt,2,0.91
psychosis crawler,Loja do Bardo,1,1.20
psychosis crawler,Taverna Geek,2,1.00
psychosis crawler,Cabala MtG,1,1.00
psychosis crawler,Cabala MtG,1,1.00
psychosis crawler,Magic Leste,1,0.99
psychosis crawler,Magic Cat,1,0.77
psychosis crawler,Millennium Cards & Games,1,0.90
psychosis crawler,Basics Cards,1,0.90
psychosis crawler,MTG Cards Games,5,0.95
psychosis crawler,MTG Cards Games,3,0.95
psychosis crawler,MTG Cards Games,1,0.85
psychosis crawler,Goblin Hero Store,1,0.85
psychosis crawler,Arena Hobby Store,16,0.85
psychosis crawler,Arena Hobby Store,1,0.85
"melek, izzet paragon",Skull Games,1,14.99
"melek, izzet paragon",VampireX TCG,2,12.31
"melek, izzet paragon",VampireX TCG,1,14.07
"melek, izzet paragon",VampireX TCG,1,1.75
psychosis crawler,Loja Blood Moon,1,0.90
"melek, izzet paragon",Load or Cast,1,13.65
"melek, izzet paragon",Load or Cast,1,1.35
"melek, izzet paragon",Load or Cast,16,1.35
"melek, izzet paragon",Multiverso Cards Comercio de Jogos e Acessorios Lt,1,1.19
"melek, izzet paragon",Multiverso Cards Comercio de Jogos e Acessorios Lt,1,13.39
"melek, izzet paragon",Cards Store,2,1.49
"melek, izzet paragon",Cards Store,1,14.90
"melek, izzet paragon",Cards Store,1,1.49
"melek, izzet paragon",VAULT,1,12.00
"melek, izzet paragon",VAULT,1,1.25
"melek, izzet paragon",VAULT,1,1.25
"melek, izzet paragon",VAULT,1,9.00
"melek, izzet paragon",Magic House Games,5,11.90
"melek, izzet paragon",Overrun Geek Store,4,1.00
"melek, izzet paragon",Overrun Geek Store,4,14.00
"melek, izzet paragon",Overrun Geek Store,3,1.00
"melek, izzet paragon",Mineral Games,1,12.00
"melek, izzet paragon",Geex Hobby Store,1,11.99
"melek, izzet paragon",Power9,1,11.95
"melek, izzet paragon",Power9,2,2.50
"melek, izzet paragon",Cards Of Paradise,18,3.00
"melek, izzet paragon",Cards Of Paradise,1,11.80
"melek, izzet paragon",Arena Hobby Store,1,8.00
"melek, izzet paragon",Konklave FunStore,1,10.40
"melek, izzet paragon",Konklave FunStore,4,2.80
"melek, izzet paragon",Top Deck RN,16,0.62
"melek, izzet paragon",Top Deck RN,1,0.98
"melek, izzet paragon",Top Deck RN,1,11.15
"melek, izzet paragon",Shandalar,1,9.45
"melek, izzet paragon",Inside Games,4,2.00
"melek, izzet paragon",CHQ Cards,18,3.20
"melek, izzet paragon",CHQ Cards,6,3.20
"melek, izzet paragon",Liga Arena,1,2.84
"melek, izzet paragon",Liga Arena,2,2.84
"melek, izzet paragon",Tokenlandia Cards,3,4.00
"melek, izzet paragon",Magicbembarato,4,2.21
"melek, izzet paragon",Magicbembarato,3,2.07
"melek, izzet paragon",Chuck TCG,1,1.50
"melek, izzet paragon",Chuck TCG,1,2.00
"melek, izzet paragon",Chuck TCG,1,2.00
"melek, izzet paragon",Chuck TCG,1,2.00
"melek, izzet paragon",Newstation,4,2.00
"melek, izzet paragon",Newstation,3,1.80
"melek, izzet paragon",Loja Grimorium,15,1.99
"melek, izzet paragon",Legion Board & Card Games,1,1.85
"melek, izzet paragon",Card Tutor,2,1.75
"melek, izzet paragon",Meruru,3,1.75
"melek, izzet paragon",Meruru,3,1.75
"melek, izzet paragon",Taverna Geek,1,1.50
"melek, izzet paragon",MTG Cards Games,8,1.25
"melek, izzet paragon",MTG Cards Games,5,1.25
"melek, izzet paragon",Magic Club,2,1.50
"melek, izzet paragon",Toca do Quati,2,1.00
"melek, izzet paragon",Toca do Quati,1,1.00
"melek, izzet paragon",Padrinho: Card Store,1,0.99
"melek, izzet paragon",Padrinho: Card Store,1,0.99
"melek, izzet paragon",Valhala Store,1,1.00
"melek, izzet paragon",Tabuleria,1,1.00
"melek, izzet paragon",Xaracards,1,0.95
"melek, izzet paragon",Cards e Games,1,0.99
"melek, izzet paragon",Neowalkers Geek Store,2,1.48
"melek, izzet paragon",Ilusões Industriais,2,0.99
"melek, izzet paragon",CL TCG,1,0.99
"melek, izzet paragon",Condado Card Games,1,0.90
"melek, izzet paragon",MTG Caxias Cards,1,0.99
"melek, izzet paragon",House of Cards - Card Games,1,0.95
"melek, izzet paragon",House of Cards - Card Games,1,0.95
"melek, izzet paragon",Fire Ice Card Games,1,0.45
"melek, izzet paragon",Fire Ice Card Games,1,0.45
"melek, izzet paragon",Basics Cards,2,0.74
"melek, izzet paragon",Universo Magic,1,0.50
"melek, izzet paragon",Goblin Hero Store,1,0.55
"melek, izzet paragon",Medieval Cards,1,0.48
"niv-mizzet, dracogenius",Magic Club,3,6.00
"niv-mizzet, dracogenius",Magic Club,1,9.99
"niv-mizzet, dracogenius",Magic Club,1,2.25
"niv-mizzet, dracogenius",Magic Club,1,2.25
"niv-mizzet, dracogenius",Card Castle,1,11.99
"niv-mizzet, dracogenius",Magic House Games,1,18.90
"niv-mizzet, dracogenius",Newstation,2,3.00
"niv-mizzet, dracogenius",Newstation,1,12.00
"niv-mizzet, dracogenius",Newstation,1,3.50
"niv-mizzet, dracogenius",Newstation,1,3.20
"niv-mizzet, dracogenius",Tutubahia,1,11.25
"niv-mizzet, dracogenius",Nerdz Cards,1,11.90
"niv-mizzet, dracogenius",Card Tutor,4,1.95
"niv-mizzet, dracogenius",Card Tutor,3,2.50
"niv-mizzet, dracogenius",Card Tutor,2,6.95
"niv-mizzet, dracogenius",LIMIAR STORE,1,6.84
"niv-mizzet, dracogenius",VAULT,2,2.00
"niv-mizzet, dracogenius",VAULT,2,2.00
"niv-mizzet, dracogenius",VAULT,2,1.50
"niv-mizzet, dracogenius",VAULT,2,4.00
"niv-mizzet, dracogenius",VAULT,1,4.00
"niv-mizzet, dracogenius",VAULT,1,1.50
"niv-mizzet, dracogenius",VampireX TCG,7,1.99
"niv-mizzet, dracogenius",VampireX TCG,3,1.31
"niv-mizzet, dracogenius",VampireX TCG,1,5.27
"niv-mizzet, dracogenius",Portal,2,3.50
"niv-mizzet, dracogenius",Loja Grimorium,2,3.99
"niv-mizzet, dracogenius",Loja Grimorium,1,3.99
"niv-mizzet, dracogenius",Loja Grimorium,1,1.99
"niv-mizzet, dracogenius",Konklave FunStore,2,4.00
"niv-mizzet, dracogenius",Inside Games,13,3.00
"niv-mizzet, dracogenius",Inside Games,4,2.50
"niv-mizzet, dracogenius",Inside Games,1,5.00
"niv-mizzet, dracogenius",Magicbembarato,4,2.06
"niv-mizzet, dracogenius",Magicbembarato,4,3.50
"niv-mizzet, dracogenius",Magicbembarato,4,3.04
"niv-mizzet, dracogenius",Bazar de Bagdá,2,3.49
"niv-mizzet, dracogenius",Cards Outlet,1,2.96
"niv-mizzet, dracogenius",Cards Outlet,1,3.40
"niv-mizzet, dracogenius",Cards Outlet,4,3.40
"niv-mizzet, dracogenius",Cards Outlet,4,1.99
"niv-mizzet, dracogenius",Cards Outlet,4,2.96
"niv-mizzet, dracogenius",Magic Store Brasil,1,3.50
"niv-mizzet, dracogenius",Cards Of Paradise,17,3.00
"niv-mizzet, dracogenius",Cards Of Paradise,1,2.60
"niv-mizzet, dracogenius",Cards Of Paradise,1,3.00
"niv-mizzet, dracogenius",Cards Of Paradise,1,2.80
"niv-mizzet, dracogenius",Cards Of Paradise,1,3.00
"niv-mizzet, dracogenius",Cards Of Paradise,1,3.00
"niv-mizzet, parun",Newstation,1,49.90
"niv-mizzet, parun",Loja Grimorium,2,9.99
"niv-mizzet, parun",Loja Grimorium,1,9.99
"niv-mizzet, parun",Loja Grimorium,1,39.99
"niv-mizzet, dracogenius",Pi Games,3,2.99
"niv-mizzet, dracogenius",Pi Games,1,2.99
"niv-mizzet, dracogenius",Pi Games,1,2.99
"niv-mizzet, parun",VampireX TCG,3,10.11
"niv-mizzet, parun",VampireX TCG,1,43.99
"niv-mizzet, parun",Magicbembarato,4,7.32
"niv-mizzet, parun",Magicbembarato,1,37.11
"niv-mizzet, parun",Neowalkers Geek Store,4,9.98
"niv-mizzet, parun",Neowalkers Geek Store,3,9.98
"niv-mizzet, parun",Neowalkers Geek Store,2,38.00
"niv-mizzet, parun",Neowalkers Geek Store,1,38.00
"niv-mizzet, parun",City Class Games,2,45.99
"niv-mizzet, parun",City Class Games,2,12.87
"niv-mizzet, parun",City Class Games,2,11.50
"niv-mizzet, parun",City Class Games,1,45.99
"niv-mizzet, parun",TCGeeK,2,45.00
"niv-mizzet, parun",TCGeeK,1,45.00
"niv-mizzet, parun",Chuck TCG,1,34.50
"niv-mizzet, parun",Chuck TCG,1,36.50
"niv-mizzet, parun",Chuck TCG,1,36.50
"niv-mizzet, dracogenius",MTG Caxias Cards,3,1.50
